sitetype,sitenum,latitude,longitude,call_sign,location_address,location_city,location_county,location_state,ground_elevation,height_of_support_structure,overall_height_of_structure,structure_type,licensee_entity_name,licensee_first_name,licensee_last_name,licensee_phone,licensee_fax,licensee_email,licensee_street_address,licensee_city,licensee_state,licensee_zip_code,licensee_po_box,licensee_attention_line,contact_entity_name,contact_first_name,contact_last_name,contact_phone,contact_fax,contact_email,contact_street_address,contact_city,contact_state,contact_zip_code,contact_po_box,contact_attention_line,emmitter_1_freqs_mhz,emmitter_2_freqs_mhz,emmitter_3_freqs_mhz,emmitter_4_freqs_mhz,emmitter_5_freqs_mhz
Single,175,37.4119444444444,-121.895277777778,WPTP717,,MILPITAS,SANTA CLARA,CA,,,,NA,GREAT MALL OF THE BAY AREA,,,4089565499,,,447 GREAT MALL DRIVE,MILPITAS,CA,95035    ,,Daniel Cetina,HAGGERTY COMMUNICATIONS GROUP,ROBERT,HAGGERTY,6196989560,6196989574,robert@haggerty.com,7840 EL CAJON BLVD SUITE 401,LA MESA,CA,91941    ,,,/461.1875/462.0625/463.5125/463.7625/464.0875/464.2625/466.1875/467.0625/468.5125/468.7625/469.0875/469.2625,,,,
Single,176,37.3846666666667,-121.930222222222,WPQK296,,,SANTA CLARA,CA,,,,NA,LUMILEDS LIGHTING US LLC,,,4084354664,4084356370,,370 W TRIMBLE RD,SAN JOSE,CA,95131    ,,LUCY MARTIN,BUSINESS RADIO LICENSING,,,,9493488514,,26941 CABOT RD #134,LAGUNA HILLS,CA,92653    ,,,/451.9875/462.2625/462.2875/462.3375/462.4625,,,,
Single,177,37.3982777777778,-121.896333333333,WPJQ817,2240 RINGWOOD AVE,SAN JOSE,SANTA CLARA,CA,19,39.372,59.058,Building,SILICON VALLEY GROUP INC,,,4084675953,4089541233,,2240 RINGWOOD AVE,SAN JOSE,CA,951311716,,PAULINE DERBYSHIRE,SPECTRUM RESOURCES,,,,4082557910,,10525 MIRA VISTA RD,CUPERTINO,CA,950142707,,,/490.9625,,,,
Single,178,37.4131111111111,-121.894722222222,WQDC965,,MILPITAS,SANTA CLARA,CA,,,,NA,GAP INC,,,4154274980,,JENNIFER_KELSEY_STEPHEN@GAP.COM,TWO FOLSOM STREET  11TH FLOOR,SAN FRANCISCO,CA,94105    ,,JENNIFER KELSEY STEPHEN,BEARCOM OPERATING LLC,Rick,Testa,2143408876,2143554971,FCCLICENSING@BEARCOM.COM,,Dallas,TX,753559001,559001,,/467.85/467.875/467.9/467.925,,,,
Single,179,37.3818888888889,-121.914944444444,WPMG945,,,SANTA CLARA,CA,,,,NA,HILL BROTHERS CHEMICAL COMPANY,,,4084351313,4084351104,,410 CHARCOT AVE,SAN JOSE,CA,951311190,,MIKE AMODEO,SPECTRUM RESOURCES,,,,4082557910,,10525 MIRA VISTA RD,CUPERTINO,CA,950142707,,,/154.57/154.6,,,,
Single,180,37.4099444444444,-121.9455,WNZP356,91 E TASMAN DR,SAN JOSE,SANTA CLARA,CA,11,29.529,39.372,Building,CENTIGRAM COMMUNICATIONS CORP,,,4084283539,4084322605,,91 E TASMAN DR,SAN JOSE,CA,95134    ,,KARL PLARES,MODCOMM ENGINEERING,,,,4082653340,,,SAN JOSE,CA,951544083,,,/451.575,,,,
Single,181,37.40075,-121.894416666667,WPSZ643,1931 FORTUNE DR,SAN JOSE,SANTA CLARA,CA,14.3,26.248,39.372,Building w/Antenna,MICREL SEMICONDUCTOR INC,,,4089551694,,,1931 FORTUNE DRIVE,SAN JOSE,CA,951311724,,RON FARRY,WASHINGTON RADIO REPORTS,,,7173340668,7173346440,,1588 FAIRFIELD ROAD STE 7,GETTYSBURG,PA,17325    ,,,/464.1875,,,,
Single,182,37.3832777777778,-121.909388888889,WPRH379,1001 RIDDER PARK DR,SAN JOSE,SANTA CLARA,CA,18,26.248,45.934,Building,MENTOR GRAPHICS,,,4084877252,4084515770,,1001 RIDDER PARK DR,SAN JOSE,CA,95131    ,,JOSH KISH,BRIDGE WIRELESS,,,,4082648504,,2988 MERIDIAN AVE,SAN JOSE,CA,95124    ,,,/464.825,,,,
Single,183,37.3846666666667,-121.933,WPPW225,2641 ORCHARD STREET,SAN JOSE,SANTA CLARA,CA,8,19.686,26.248,Building,ACER AMERICA CORPORATION,,,4084333614,4089222972,,2641 ORCHARD PARKWAY,SAN JOSE,CA,951342018,,MARC DENOLA,SPECTRUM RESOURCES,,,,4082557910,,10525 MIRA VISTA RD,CUPERTINO,CA,951042707,,,/452,,,,
Single,184,37.40975,-121.946138888889,WQVN557,3655 N 1st St,San Jose,SANTA CLARA,CA,0,149.9417,157.1599,Building w/Mast,Samsung Semiconductor Inc,,,4085444807,,,3655 N 1st St,San Jose,CA,95134    ,,Geary Johnson,Golden State Communications Inc,Gary,Carroll,4085582700,4085582719,matt@goldenstateinc.com,978 Rincon Circle,San Jose,CA,95131    ,,,/463.725/463.875,/463.725/463.875,,,
Single,185,37.3846666666667,-121.905777777778,WPKD956,,,SANTA CLARA,CA,,,,NA,GM NAMEPLATE INC,,,4084351666,4084358121,,2095 O TOOLE AVE,SAN JOSE,CA,951311303,,TED HERRERA,SPECTRUM RESOURCES,,,,4082557910,,10525 MIRA VISTA RD,CUPERTINO,CA,950142707,,,/457.525/457.55/461.3125/466.3125,,,,
Single,186,37.4146666666667,-121.894111111111,WPEC963,,,SANTA CLARA,CA,,,,NA,WAUKESHA ELECTRIC SYSTEMS,,,4089578356,4089578307,,1200 PIPER DRIVE,MILPITAS,CA,95035    ,,ROBERT BROUGH,WAUKESHA ELECTRIC SYSTEMS,,,,4089578307,,1200 PIPER DR,MALPITAS,CA,95035    ,,,/72.44/464.2625/469.2625,,,,
Single,187,37.4046666666667,-121.946333333333,WPIR591,,,SANTA CLARA,CA,,,,NA,KLA INSTRUMENTS CORPORATION,,,4084344200,4084344268,,160 RIO ROBLES,SAN JOSE,CA,951341813,,JERRY CAMPBELL,SPECTRUM RESOURCES,,,,4082557910,,10525 MIRA VISTA RD,CUPERTINO,CA,950142707,,,/464.0875/464.0875/469.0875,,,,
Single,188,37.4205,-121.896388888889,KDW636,UP YD OFC 224 CURTIS AVE,MILPITAS,SANTA CLARA,CA,8,59.058,59.058,Pole,UNION PACIFIC RAILROAD COMPANY,,,4025446090,4022332025,uplicensing@up.com,1400 Douglas St Stop 0640,OMAHA,NE,68179    ,,Thomas G McGovern,PROKARMA,NANCY,CLOSE,4025225068,8889568345,NJCLOSE@PROKARMA.COM,222 S 15TH ST SUITE 505N,OMAHA,NE,68102    ,,,/160.515,/160.83/161.115/161.46,,,
Single,189,37.3819444444444,-121.928888888889,WPYD823,2850 AUGUSTINE DRIVE,SANTA CLARA,SANTA CLARA,CA,0,,,NA,MCDONALDS RESTAURANT OF CALIFORNIA INC,,,6306234720,,MADORA.BUCHANAN-WILSON@MCD.COM,,OAK BROOK,IL,60522    ,1786,MS MADORA B WILSON,PANASONIC INFORMATION SYSTEMS COMPANY,MARK,DOLFEN,8474685318,8474685331,DOLFENM@PANASONIC.COM,1707 N RANDALL ROAD E1-D9,ELGIN,IL,601237847,,,/35.02/33.14/30.84/154.54/33.4/154.515/33.16/30.58/31.24/151.865/31.4/151.745/35.12/35.88/151.805/35.96/468.4875/468.7625/469.1375/469.6375/469.6625/469.8875/457.5125/457.5375/457.5625/457.5875/457.6125,,,,
Single,190,37.3827222222222,-121.908277777778,KA84690,,,SANTA CLARA,CA,,,,NA,K C METAL PRODUCTS INC,,,4084368754,,,1960 HARTOG,SAN JOSE,CA,95131    ,,,,,,,,,,,,,,,/451.1625,,,,
Single,191,37.4009444444444,-121.946472222222,WQAU840,70 DESCANSO DRIVE,SAN JOSE,SANTA CLARA,CA,5,49.215,59.058,Building w/Antenna,IRVINE APARTMENT MANAGEMENT,,,4085705010,4085705011,agroff@rentiac.com,70 DESCANSO DRIVE,SAN JOSE,CA,95134    ,,ANDEE GROSS,HAGGERTY COMMUNICATIONS GROUP,ROBERT,HAGGERTY,6196989560,6196989574,robert@haggerty.com,7840 EL CAJON BLVD  SUITE 401,LA MASA,CA,91941    ,,,/464.2625,,,,
Single,192,37.3864166666667,-121.901833333333,WQCY247,,San Jose,SANTA CLARA,CA,,,,NA,Teradyne Inc,,,8188746117,8187355878,,30801 AGOURA ROAD,Agoura Hills,CA,91301    ,,DAVID PLETTE SECURITY DEPT,Primex Wireless Inc,Kim,Gorjance,8005370464,,,965 Wells Street,Lake Geneva,WI,51310    ,,,/72.34,,,,
Single,193,37.4082777777778,-121.947444444444,WPIN454,,,SANTA CLARA,CA,,,,NA,SYMMETRICOM INC,,,4089439403,4084287999,,85 W TASMAN DR,SAN JOSE,CA,95134    ,,DONALD L DOMBROWSKY,SYMMETRICOM INC,,,,4084287999,,85 W TASMAN DR,SAN JOSE,CA,95134    ,,,/154.57,,,,
Single,194,37.3793888888889,-121.924027777778,WQUY906,2315 N FIRST STREET,SAN JOSE,SANTA CLARA,CA,,,,NA,CAVIUM INC,,,4089434572,,SCOTT.DOUBEK@CAVIUM.COM,2315 N FIRST STREET,SAN JOSE,CA,95131    ,,SCOTT DOUBEK,CAVIUM INC,JEFF,PANGBORN,4089434572,,JEFF.PANGBORN@CAVIUMNETWORKS.COM,2315 N FIRST STREET,SAN JOSE,CA,95131    ,,,/466.8125/467.25/467.4125/468.425,,,,
Single,195,37.4093888888889,-121.948,WPFT844,,,SANTA CLARA,CA,,,,NA,HITACHI SEMICONDUCTOR AMERICA INC,,,4084562193,,,179 E TASMAN DR,SAN JOSE,CA,95134    ,,,,,,,,,,,,,,,/461.5625/466.5625,,,,
Single,196,37.4263333333333,-121.898555555556,WPOZ232,311 TURQUOISE STREET,MILPITAS,SANTA CLARA,CA,8,29.529,39.372,Building,SEGATE RECORDING MEDIA INC,,,4089415515,4089415698,,311 TURQUOISE STREET,MILPITAS,CA,950355432,,FELIPE CAOLI JR,SPECTRUM RESOURCES,,,,4082557910,,10525 MIRA VISTA ROAD,CUPERTINO,CA,950142707,,,/464,,,,
Single,197,37.3996666666667,-121.892166666667,WPJV823,,,SANTA CLARA,CA,,,,NA,NOVELL INC,,,4085778294,4085775975,,2180 FORTUNE DR,SAN JOSE,CA,95131    ,,JIM SERRANO,MODCOMM ENGINEERING,,,,4082653340,,,SAN JOSE,CA,951544083,,,/462.1625/462.1625/463.5625/463.5625/464.6625/464.6625/467.1625/468.5625/469.6625,,,,
Single,198,37.383,-121.935222222222,WNBH325,391 TRIMBLE RD,SAN JOSE,SANTA CLARA,CA,8,,,NA,SAN JOSE CITY OF,,,4087941260,4082972534,fcc@sanjoseca.gov,855 WEST SAN PEDRO STREET,SAN JOSE,CA,951101718,,GENERAL SERVICES COMMUNICATIONS,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/173.3125,,,,
Single,199,37.4043888888889,-121.8905,WPJP743,,,SANTA CLARA,CA,,,,NA,DYNAMIC CIRCUITS INC,,,4082630940,4089577706,,1831 TAROB COURT,MILPITAS,CA,950356825,,WAYNE TOKIWA,SPECTRUM RESOURCES,,,,4082557910,,10525 MIRA VISTA RD,CUPERTINO,CA,950142707,,,/461.2375/466.2375/467.7625/467.8125,,,,
Single,200,37.3791111111111,-121.928277777778,WNWY343,10150 TORRE AVE,CUPERTINO,SANTA CLARA,CA,37,36.091,36.091,NA,CHATEAU CUPERTINO,,,4084464300,,,10150 TORRE AVE,CUPERTINO,CA,95014    ,,CHRISTI CROSS,,,,,,,,,,,,,/464.6,,,,
Single,201,37.4249444444444,-121.896055555556,KNJZ414,311 TURQUOISE STREET,MILPITAS,SANTA CLARA,CA,8,19.686,22.967,Tower,SEAGATE TECHNONLOGY DBA SECURITY COMMAND POST,,,4086581131,5106243723,wendy.a.eidem@seagate.com,10200 SOUTH DE ANZA BLVD,CUPERTINO,CA,95014    ,,WENDY A EIDEM,PENINSULA COMMUNICATIONS,FERNANDO,IGLESIAS,8317841900,8317581945,fernando@peninsulacom.com,6 ROSSI CIRCLE C,SALINAS,CA,93907    ,,,/463.925,,,,
Single,202,37.3907777777778,-121.894666666667,WPIK221,,,SANTA CLARA,CA,,,,NA,MICRODYNE CORPORATION,,,4084321191,4084321146,,1140 RINGWOOD CT,SAN JOSE,CA,951311726,,ANDREW PRACHICK,SPECTRUM RESOURCES,,,,4082557910,,10525 MIRA VISTA RD,CUPERTINO,CA,950142707,,,/466.8875,,,,
Single,203,37.3796666666667,-121.908,WPFI843,,,SANTA CLARA,CA,,,,NA,FREY JAN PROSENBERRY STEVE DBA TISYS CONSTRUCTION  DEVELOPMENT,,,4084413766,,,1722A JUNCTION AVE STE B,SAN JOSE,CA,95112    ,,,,,,,,,,,,,,,/154.6,,,,
Single,204,37.3808888888889,-121.934666666667,WQID930,,San Jose,SANTA CLARA,CA,,,,NA,Philips Lumileds Lighting Company,,,4089642537,,,370 W Trimble Rd,San Jose,CA,95131    ,,Eric Dugdale,Primex Wireless Inc,Marissa,West,8005370464,,,965 Wells St,Lake Geneva,WI,53147    ,,,/72.2,,,,
Single,205,37.4224444444444,-121.893277777778,KMK398,457 QUEENS LN,SAN JOSE,SANTA CLARA,CA,15,262.48,262.48,Building,WALKERS CONCRETE,,,5107822323,5107821068,,1844 W WINTON AVE,HAYWARD,CA,94545    ,,,CLC,,,,6194848345,,9921 CARMEL MOUNTAIN RD,SAN DIEGO,CA,92129    ,,,/483.5625,,,,
Single,206,37.3836111111111,-121.900277777778,WPWG743,,SAN JOSE,SANTA CLARA,CA,,,,NA,SANTA CLARA COUNTY OFFICE OF EDUCATION,,,4084536710,4084533670,Steven_Mitome@sccoe.org,1290 RIDDER PARK DRIVE MC 253,SAN JOSE,CA,951312304,,TELECOMMUNICATIONS DEPARTMENT,Santa Clara County Office of Education,Steven,Mitome,4084536710,4084533670,Steven_Mitome@sccoe.org,1290 Ridder Park Drive MC 253,San Jose,CA,951312304,,,/461.8875/463.3125/466.8875/468.3125,,,,
Single,207,37.3977222222222,-121.890222222222,WPJQ843,,,SANTA CLARA,CA,,,,NA,BECTON DICKINSON INC,,,4089542642,4089542347,,2350 QUME DR,SAN JOSE,CA,951311807,,GEORGE PAGANINI,WASHINGTON RADIO REPORTS,DEANA,QUINN,7173340668,7173346440,dquinn@wrronline.com,1588 FAIRFIELD ROAD SUITE 7,GETTYSBURG,PA,17325    ,,,/464.4125/469.4125,,,,
Single,208,37.4313333333333,-121.899388888889,WPMG832,,,SANTA CLARA,CA,,,,NA,HEADWAY TECHNOLOGY INC,,,4089416116,4089416100,,100 S MILPITAS BLVD,MILPITAS,CA,950356307,,BRENDA LAMICA,SPECTRUM RESOURCES,,,,4082557910,,10525 MIRA VISTA RD,CUPERTINO,CA,950142707,,,/462.5125/467.5125,,,,
Single,209,37.3941111111111,-121.891055555556,WPDS917,,,SANTA CLARA,CA,,,,NA,MAGE POWER SEMICONDUCTOR CORP,,,4085269800,4084743788,,2150 COMMERCE DR,SAN JOSE,CA,95131    ,,FLOYD ADAMS,BRL,,,,9493488514,,26941 CABOT RD 134,LAGUNA HILLS,CA,92653    ,,,/461.5875/466.5875,,,,
Single,210,37.4193333333333,-121.890194444444,WQDS213,1001 SOUTH MILPITAS,MILPITAS,SANTA CLARA,CA,13.7,19.686,24.9356,Building w/Antenna,LIFESCAN INC,,,4089564841,4089564044,,1000 GIBRALTER DR,MILPITAS,CA,95035    ,,SECURITY SERVICES,Business Radio Licensing,Jerry,Walker,9493488510,,jerry@businessradiolicensing.com,26941 Cabot Road #134,Laguna Hills,CA,92653    ,,,/464.425,,,,
Single,211,37.3927222222222,-121.891055555556,WPNW727,1875 LUNDY AVE,SAN JOSE,SANTA CLARA,CA,17,39.372,49.215,Pole,E TEK DYNAMICS INC,,,4085465000,4089545940,,1875 LUNDY AVE,SAN JOSE,CA,95131    ,,JOHN EUREN,MODCOMM ENGINEERING,,,,4082653340,,,SAN JOSE,CA,951544083,,,/452.225/452.3,,,,
Single,212,37.375,-121.918333333333,WQUP842,2040 N 1ST ST,SAN JOSE,SANTA CLARA,CA,,,,NA,McDONALDS RESTAURANTS OF CALIFORNIA INC #5633,,,6146821253,,,2600 Corporate Exchange Drive - Suite 300,Columbus,OH,43231    ,,Laura Nicholson,DOLFEN CONSULTING GROUP,MARK,DOLFEN,6302519161,6305661755,MDOLFEN@AOL.COM,95 WILLOW LANE,BRISTOL,IL,605129711,,,/30.84/31.24/33.16/33.4/35.02/154.54/457.5125/457.5375/457.5625/457.5875/464.0125/464.0375/464.0625/464.0875/464.1125/464.1375/464.1625/464.1875/469.0125/469.0375/469.0625/469.0875/469.1125/469.1375/469.1625/469.1875/469.4625/469.6375/469.6625/469.8875,,,,
Single,213,37.4202222222222,-121.889944444444,WPLZ281,1000 AMES AVE SUITE C50,MILPITAS,SANTA CLARA,CA,16,49.215,49.215,Building,SINGH BALHAR,BALHAR,SINGH,4089458500,4089451400,,1000 AMES AVENUE SUITE C50,MILPITAS,CA,95035    ,,BALHAR SINGH,CHAMPION COMMUNICATION SERVICES  IN,,,,2813641901,,1610 WOODSTEAD COURT SUITE 330,THE WOODLANDS,TX,77380    ,,,/152.33,,,,
Single,214,37.3749444444444,-121.917444444444,WPEN473,1610 CRANE COURT,SAN JOSE,SANTA CLARA,CA,66,16.405,16.405,NA,BAY 101,,,4084518888,,,1801 BERING DR,SAN JOSE,CA,951124201,,MARKO J TRAPANI,,,,,,,,,,,,,/462.925,,,,
Single,215,37.3905,-121.891888888889,WPJW618,,,SANTA CLARA,CA,,,,NA,VLSI TECHNOLOGY INC,,,4084343000,4084343295,,1240 MC KAY DR,SAN JOSE,CA,95131    ,,DENNIS MUTH,BUSINESS RADIO LICENSING,,,,7143488514,,26941 CABOT RD 134,LAGUNA HILLS,CA,92653    ,,,/461.3125/462.7625,,,,
Single,216,37.4238333333333,-121.891611111111,WPDX756,,,SANTA CLARA,CA,,,,NA,BOTTOMLEY DISTRIBUTING COMPANY,,,4089450660,,,755 YOSEMITE DR,MILPITAS,CA,950355463,,J R RAMIREZ,,,,,,,,,,,,,/464.35,,,,
Single,217,37.4336111111111,-121.900277777778,WQAX714,99 N MILPITAS BOULEVARD,MILPITAS,SANTA CLARA,CA,0,,,NA,MCDONALDS RESTAURANTS OF CALIFORNIA INC,,,6146821251,,,2600 CORPORATE EXCHANGE DRIVE,COLUMBUS,OH,43231    ,,MR SEAN PARSONS,DOLFEN CONSULTING GROUP,MARK,DOLFEN,6305535886,6305535886,MDOLFEN@AOL.COM,95 WILLOW LANE,BRISTOL,IL,605129711,,,/35.02/30.84/154.54/33.4/33.16/31.24/468.4875/468.7625/469.4625/469.6375/469.6625/469.8875/457.5125/457.5375/457.5625/457.5875/464.0125/469.0125/464.0375/469.0375/464.0625/469.0625/464.0875/469.0875/464.1125/469.1125/464.1375/469.1375/464.1625/469.1625/464.1875/469.1875,,,,
Single,218,37.4044444444444,-121.886666666667,WPSH814,,San Jose,SANTA CLARA,CA,,,,NA,Atmel Corporation,,,4084410311,4084364200,,,San Jose,CA,95131    ,2325 Orchard Pky,Edward Huang,,,,,,,,,,,,,/467.85/467.875/467.9/467.925,,,,
Single,219,37.3791666666667,-121.938055555556,WQLD964,GUADALUPE RIVER AT TRIMBLE ROAD,SAN JOSE,SANTA CLARA,CA,10.7,5.9058,16.0769,Building w/Pipe,SANTA CLARA VALLEY WATER DISTRICT,,,4082652600,4089795633,kstumpf@valleywater.org,5750 ALMADEN EXPRESSWAY,SAN JOSE,CA,95118    ,,KEN STUMPF,SANTA CLARA VALLEY WATER DISTRICT,,,4082652600,4089795633,kstumpf@valleywater.org,5750 ALMADEN EXPRESSWAY,SAN JOSE,CA,95118    ,,,/171.1,,,,
Single,220,37.4412777777778,-121.922333333333,KRB696,660 N MC CARTHY BLVD,MILPITAS,SANTA CLARA,CA,3,29.529,39.372,Pole,VARIAN MEDICAL SYSTEMS INC,,,6504246326,6508567961,,3130 HANSEN WAY,PALO ALTO,CA,94304    ,,SECURITY MANAGER,Haggerty Communications Group,Robert,Haggerty,6196989560,6196989574,robert@haggerty.com,7840 EL CAJON BLVD SUITE 401,La Mesa,CA,91941    ,,,/153.125/158.28/158.43/153.215/153.275,,,,
Single,221,37.3736111111111,-121.910833333333,WQUW397,1800 BERING DRIVE,SAN JOSE,SANTA CLARA,CA,13.4,20.0141,43.9654,Building w/Antenna,COMERICA INCORPORATED,,,4085732241,,,1800 BERING DRIVE,SAN JOSE,CA,95112    ,,DAVID WINEGARDEN,BRIDGE WIRELESS,ALAN,URBAN,4082648500,,AURBAN@BRIDGEWIRELESS.COM,2988 MERIDIAN AVE,SAN JOSE,CA,95124    ,,,/464.3375/452.175,,,,
Single,222,37.3896388888889,-121.889583333333,WQUS802,1269 AVENDIA LAS BRISA,SAN JOSE,SANTA CLARA,CA,,,,NA,REXMOORE ELECTRICAL CONTRACTORS,,,9163721300,9162317166,doug.cuthbert@rmi-systems.com,6001 OUTFALL CIRCLE,SACRAMENTO,CA,95828    ,,DOUG CUTHBERT,,,,,,,,,,,,,/452.1625,,,,
Single,223,37.3726388888889,-121.924666666667,WQVM757,,SAN JOSE,SANTA CLARA,CA,,,,NA,SWISSPORT FUELING,,,4083240730,,michael.mcpartland@swissport.com,2500 SEABOARD AVE,SAN JOSE,CA,95131    ,,MICHAEL MCPARTLAND,FOREST INDUSTRIES TELECOMMUNICATIONS,,,5414858441,5414857556,jackie@landmobile.com,1565 OAK ST,EUGENE,OR,97401    ,,,/460.6875/465.6875,,,,
Single,224,37.3718055555556,-121.921944444444,WQVM417,2050 Gateway Pl,San Jose,SANTA CLARA,CA,12,59.058,89.8994,Building w/Antenna,Servobridge Inc,,,4088826043,,,510 Lawrence Expy Ste# 217,Sunnyvale,CA,94085    ,,Sham Dhari,Radio Licensing Service,Breanna,Kayate,5036591240,5036594723,radiolicensing@cuaccess.net,,Milwaukie,OR,97269    ,22161,,/159.96,,,,
Single,225,37.3785555555556,-121.898611111111,WQVD519,,SAN JOSE,SANTA CLARA,CA,,,,NA,SONITROL GOLD COAST LP,,,9492974355,9492974390,JMARTIN@SGMLP.COM,30 FAIRBANKS #114,IRVINE,CA,92618    ,,JASON MARTIN,,,,,,,,,,,,,/460.9125,,,,
Single,226,37.3711111111111,-121.919416666667,WQVR456,,SAN JOSE,SANTA CLARA,CA,,,,NA,CASINO M8TRIX,,,4086450083,,,1887 MATRIX BLVD,SAN JOSE,CA,95110    ,,GREGORY STEPONAVICIUS,WASHINGTON RADIO REPORTS,AMANDA,KRICHTEN,7173340668,7173346440,AKRICHTEN@WRRONLINE.COM,,GETTYSBURG,PA,17325    ,3594,,/463.425/463.425/463.55/463.55/452.975/452.975/463.8/463.8/464.15/464.15/463.9/463.9/463.3/463.3/463.35/463.35/462.425/462.425/463.325/463.325,,,,
Single,227,37.3961944444444,-121.954305555556,WPQA686,4160 NETWORK CIRCLE,SANTA CLARA,SANTA CLARA,CA,7,59.7142,64.9638,Building w/Antenna,ORACLE CORPORATION,,,6505065005,8104544313,,500 Oracle Parkway,Redwood City,CA,94065    ,,RANDY MALASHUS,RFC Wireless Inc,Roger,Dickinson,9252441853,9252771120,roger@rfcwireless.com,829 Corporate Way,Fremont,CA,94539    ,,,/452.15,,,,
Single,228,37.4127222222222,-121.955805555556,WPME331,,,SANTA CLARA,CA,,,,NA,ORBIT SEMICONDUCTOR INC,,,4082128584,4082222704,,71 VISTA MONTANA,SAN JOSE,CA,95134    ,,CHARLES WURM,BRL,,,,7143488514,,26941 CABOT RD #134,LAGUNA HILLS,CA,92653    ,,,/151.52,,,,
Single,229,37.3733333333333,-121.933055555556,WQLD964,GUADALUPE RIVER AT HIGHWAY 101,SAN JOSE,SANTA CLARA,CA,7.6,7.8744,20.0141,Building w/Pipe,SANTA CLARA VALLEY WATER DISTRICT,,,4082652600,4089795633,kstumpf@valleywater.org,5750 ALMADEN EXPRESSWAY,SAN JOSE,CA,95118    ,,KEN STUMPF,SANTA CLARA VALLEY WATER DISTRICT,,,4082652600,4089795633,kstumpf@valleywater.org,5750 ALMADEN EXPRESSWAY,SAN JOSE,CA,95118    ,,,/171.1,,,,
Single,230,37.3752222222222,-121.901888888889,WPEG439,,,SANTA CLARA,CA,,,,NA,BAY 101,,,4084518888,4084518800,,1801 BERING DR,SAN JOSE,CA,95112    ,,Ronald E Werner VP,Business Radio Licensing,,,9493488510,9493488514,info@businessradiolicensing.com,30251 Golden Lantern Suite E # 501,Laguna Niguel,CA,92677    ,,,/461.175/461.5/461.65/461.975/463.325/463.85/463.95/464.175,,,,
Single,231,37.3841111111111,-121.948277777778,WPKU492,,,SANTA CLARA,CA,,,,NA,ANDERSON BEHEL BODY SHOP,,,4089884011,,,750 ALDO AVE,SANTA CLARA,CA,95054    ,,DAVID A MELLO,NATIONAL LICENSE CORPORATION,,,,8008410516,,9050 BRIARCLIFT RD,INDIANAPOLIS,IN,462562206,,,/154.6,,,,
Single,232,37.4327777777778,-121.892222222222,WQLE311,CALAVERAS BLVD HWY 237 AND HILLVIEW DR,MILPITAS,SANTA CLARA,CA,10.7,4.9215,20.9984,Building w/Pipe,SANTA CLARA VALLEY WATER DISTRICT,,,4082652600,4089795633,kstumpf@valleywater.org,5750 ALMADEN EXPRESSWAY,SAN JOSE,CA,95118    ,,KEN STUMPF,SANTA CLARA VALLEY WATER DISTRICT,,,4082652600,4089795633,kstumpf@valleywater.org,5750 ALMADEN EXPRESSWAY,SAN JOSE,CA,95118    ,,,/170.225,,,,
Single,233,37.4065277777778,-121.957222222222,WQCB528,155 ESTANCIA ST,SAN JOSE,SANTA CLARA,CA,11,49.8712,59.7142,Building w/Antenna,IRVINE APARTMENT MANAGEMENT DBA THE LAURELS,,,4085705030,4085705039,,155 ESTANCIA ST,SAN JOSE,CA,95134    ,,RUDY SALINAS,HAGGERTY COMMUNICATIONS GROUP,ROBERT,HAGGERTY,6196989560,6196989574,robert@haggerty.com,7840 EL CAJON BLVD  SUITE 401,LA MESA,CA,91941    ,,,/462.0125,,,,
Single,234,37.4341111111111,-121.893277777778,WPKX279,,,SANTA CLARA,CA,,,,NA,PROMUS HOTELS CORP DBA EMBASSY SUITES HOTEL,,,4089420400,4082628875,,901 E CALAVERIS BLVD,MILPITAS,CA,95035    ,,BONNIE BENSON GENERAL MGR,MODCOMM ENGINEERING,,,,4082653340,,,SAN JOSE,CA,951544083,,,/461.3875/466.3875,,,,
Single,235,37.4377222222222,-121.897444444444,WPME511,,,SANTA CLARA,CA,,,,NA,TERRACE GARDENS INC,,,4089469034,4089469054,,186 BERESFORD CT,MILPITAS,CA,95035    ,,STONEY MOSS,WASHINGTON RADIO REPORTS,AMANDA,KRICHTEN,7173340668,7173346440,AKRICHTEN@WRRONLINE.COM,1588 FAIRFIELD ROAD STE 7,GETTYSBURG,PA,17325    ,,,/451.5125,,,,
Single,236,37.4201666666667,-121.884166666667,WPYT538,,MILPITAS,SANTA CLARA,CA,,,,NA,WAYNE-DALTON,,,4089451373,4089457811,,1053 SINCLARE FRONTAGE ROAD,MILPITAS,CA,950356305,,,Spectrum Resources,Edward,Tobiasz,4089968223,4082557910,,10525 Mira Vista Road,Cupertino,CA,950142707,,,/451.3125/456.3125,,,,
Single,237,37.4316111111111,-121.949138888889,WXK676,700 LOS ESTEROS RD,SAN JOSE,SANTA CLARA,CA,3,,,NA,SAN JOSE CITY OF,,,4087941260,4082972534,bill.rich@sanjoseca.gov,855 WEST SAN PEDRO STREET,SAN JOSE,CA,951101718,,GENERAL SERVICES COMMUNICATIONS,Telecommunications Engineering Associates,Michael,Towns,6505901817,5096954978,fcc@tcomeng.com,1160 Industrial Rd #15,San Carlos,CA,94070    ,,,/453.725/453.725,,,,
